"SCHOOL_NAME","SCHOOL_YEAR","race_df","magnet","traditional","total_race","total_school","pct_race","pct_magnet","pct_traditional","dominant_race","STEM","ARTS","IB","MEDICAL","CAREER_TECH","ENVIRONMENTAL","num_programs","pct_free","pct_nonfree","diversity"
"Essrig Elementary School ",2025,"Hispanic",25,314,339,576,0.588541666666667,0.0737463126843658,0.926253687315634,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.12708796564992
"Essrig Elementary School ",2025,"Multiracial",10,22,32,576,0.0555555555555556,0.3125,0.6875,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.12708796564992
"HILLSBOROUGH HIGH SCHOOL",2020,"White",180,142,322,1847,0.174336762317271,0.559006211180124,0.440993788819876,"Hispanic",0,0,0,0,0,0,0,0.706868577609519,0.293131422390481,1.38671083295364
"HILLSBOROUGH HIGH SCHOOL",2020,"Asian",136,21,157,1847,0.0850027070925826,0.866242038216561,0.133757961783439,"Hispanic",0,0,0,0,0,0,0,0.706868577609519,0.293131422390481,1.38671083295364
"HILLSBOROUGH HIGH SCHOOL",2020,"Black",47,503,550,1847,0.297780184082296,0.0854545454545454,0.914545454545455,"Hispanic",0,0,0,0,0,0,0,0.706868577609519,0.293131422390481,1.38671083295364
"HILLSBOROUGH HIGH SCHOOL",2020,"Hispanic",99,631,730,1847,0.395235517054683,0.135616438356164,0.864383561643836,"Hispanic",0,0,0,0,0,0,0,0.706868577609519,0.293131422390481,1.38671083295364
"HILLSBOROUGH HIGH SCHOOL",2020,"Multiracial",29,59,88,1847,0.0476448294531673,0.329545454545455,0.670454545454545,"Hispanic",0,0,0,0,0,0,0,0.706868577609519,0.293131422390481,1.38671083295364
"HILLSBOROUGH HIGH SCHOOL",2021,"White",156,157,313,1827,0.171319102353585,0.498402555910543,0.501597444089457,"Hispanic",0,0,0,0,0,0,0,0.649535265172225,0.350464734827775,1.39283969023964
"HILLSBOROUGH HIGH SCHOOL",2021,"Asian",138,24,162,1827,0.0886699507389163,0.851851851851852,0.148148148148148,"Hispanic",0,0,0,0,0,0,0,0.649535265172225,0.350464734827775,1.39283969023964
"HILLSBOROUGH HIGH SCHOOL",2021,"Black",40,518,558,1827,0.305418719211823,0.0716845878136201,0.92831541218638,"Hispanic",0,0,0,0,0,0,0,0.649535265172225,0.350464734827775,1.39283969023964
"HILLSBOROUGH HIGH SCHOOL",2021,"Hispanic",96,610,706,1827,0.386425834701697,0.135977337110482,0.864022662889518,"Hispanic",0,0,0,0,0,0,0,0.649535265172225,0.350464734827775,1.39283969023964
"HILLSBOROUGH HIGH SCHOOL",2021,"Multiracial",26,62,88,1827,0.0481663929939792,0.295454545454545,0.704545454545455,"Hispanic",0,0,0,0,0,0,0,0.649535265172225,0.350464734827775,1.39283969023964
"HILLSBOROUGH HIGH SCHOOL",2022,"White",148,149,297,1807,0.164360819037078,0.498316498316498,0.501683501683502,"Hispanic",0,0,0,0,0,0,0,1,0,1.36431824912316
"HILLSBOROUGH HIGH SCHOOL",2022,"Asian",134,20,154,1807,0.085224128389596,0.87012987012987,0.12987012987013,"Hispanic",0,0,0,0,0,0,0,1,0,1.36431824912316
"HILLSBOROUGH HIGH SCHOOL",2022,"Black",40,476,516,1807,0.285556170448257,0.0775193798449612,0.922480620155039,"Hispanic",0,0,0,0,0,0,0,1,0,1.36431824912316
"HILLSBOROUGH HIGH SCHOOL",2022,"Hispanic",110,652,762,1807,0.42169341449917,0.144356955380577,0.855643044619423,"Hispanic",0,0,0,0,0,0,0,1,0,1.36431824912316
"HILLSBOROUGH HIGH SCHOOL",2022,"Multiracial",26,52,78,1807,0.0431654676258993,0.333333333333333,0.666666666666667,"Hispanic",0,0,0,0,0,0,0,1,0,1.36431824912316
"HILLSBOROUGH HIGH SCHOOL",2023,"White",127,120,247,1662,0.148616125150421,0.51417004048583,0.48582995951417,"Hispanic",0,0,0,0,0,0,0,1,0,1.35841069071531
"HILLSBOROUGH HIGH SCHOOL",2023,"Asian",109,32,141,1662,0.0848375451263538,0.773049645390071,0.226950354609929,"Hispanic",0,0,0,0,0,0,0,1,0,1.35841069071531
"HILLSBOROUGH HIGH SCHOOL",2023,"Black",42,447,489,1662,0.294223826714801,0.0858895705521472,0.914110429447853,"Hispanic",0,0,0,0,0,0,0,1,0,1.35841069071531
"HILLSBOROUGH HIGH SCHOOL",2023,"Hispanic",91,617,708,1662,0.425992779783394,0.128531073446328,0.871468926553672,"Hispanic",0,0,0,0,0,0,0,1,0,1.35841069071531
"HILLSBOROUGH HIGH SCHOOL",2023,"Multiracial",28,49,77,1662,0.0463297232250301,0.363636363636364,0.636363636363636,"Hispanic",0,0,0,0,0,0,0,1,0,1.35841069071531
"Hillsborough High School",2024,"White",120,111,231,1730,0.133526011560694,0.519480519480519,0.480519480519481,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.25688191701277
"Hillsborough High School",2024,"Asian",99,22,121,1730,0.0699421965317919,0.818181818181818,0.181818181818182,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.25688191701277
"Hillsborough High School",2024,"Black",55,428,483,1730,0.279190751445087,0.113871635610766,0.886128364389234,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.25688191701277
"Hillsborough High School",2024,"Hispanic",104,745,849,1730,0.490751445086705,0.122497055359246,0.877502944640754,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.25688191701277
"Hillsborough High School",2024,"Multiracial",26,20,46,1730,0.0265895953757225,0.565217391304348,0.434782608695652,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.25688191701277
"Hillsborough High School ",2025,"White",98,79,177,1519,0.116524028966425,0.553672316384181,0.446327683615819,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.23384830983295
"Hillsborough High School ",2025,"Asian",80,17,97,1519,0.0638578011849901,0.824742268041237,0.175257731958763,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.23384830983295
"Hillsborough High School ",2025,"Black",60,365,425,1519,0.279789335088874,0.141176470588235,0.858823529411765,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.23384830983295
"Hillsborough High School ",2025,"Hispanic",101,672,773,1519,0.508887425938117,0.130659767141009,0.869340232858991,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.23384830983295
"Hillsborough High School ",2025,"Multiracial",25,22,47,1519,0.0309414088215932,0.531914893617021,0.468085106382979,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.23384830983295
"JEFFERSON HIGH SCHOOL",2020,"White",70,51,121,1467,0.0824812542603954,0.578512396694215,0.421487603305785,"Hispanic",0,0,0,0,0,0,0,0.8234100135318,0.1765899864682,1.06368592774843
"JEFFERSON HIGH SCHOOL",2020,"Asian",0,11,11,1467,0.00749829584185412,0,1,"Hispanic",0,0,0,0,0,0,0,0.8234100135318,0.1765899864682,1.06368592774843
"JEFFERSON HIGH SCHOOL",2020,"Black",208,283,491,1467,0.334696659850034,0.423625254582485,0.576374745417515,"Hispanic",0,0,0,0,0,0,0,0.8234100135318,0.1765899864682,1.06368592774843
"JEFFERSON HIGH SCHOOL",2020,"Hispanic",279,511,790,1467,0.538513974096796,0.353164556962025,0.646835443037975,"Hispanic",0,0,0,0,0,0,0,0.8234100135318,0.1765899864682,1.06368592774843
"JEFFERSON HIGH SCHOOL",2020,"Multiracial",26,28,54,1467,0.0368098159509202,0.481481481481481,0.518518518518518,"Hispanic",0,0,0,0,0,0,0,0.8234100135318,0.1765899864682,1.06368592774843
"JEFFERSON HIGH SCHOOL",2021,"White",68,54,122,1303,0.0936300844205679,0.557377049180328,0.442622950819672,"Hispanic",0,0,0,0,0,0,0,0.75609756097561,0.24390243902439,1.05255355211205
"JEFFERSON HIGH SCHOOL",2021,"Asian",0,11,11,1303,0.00844205679201842,0,1,"Hispanic",0,0,0,0,0,0,0,0.75609756097561,0.24390243902439,1.05255355211205
"JEFFERSON HIGH SCHOOL",2021,"Black",168,234,402,1303,0.308518802762855,0.417910447761194,0.582089552238806,"Hispanic",0,0,0,0,0,0,0,0.75609756097561,0.24390243902439,1.05255355211205
"JEFFERSON HIGH SCHOOL",2021,"Hispanic",257,473,730,1303,0.560245587106677,0.352054794520548,0.647945205479452,"Hispanic",0,0,0,0,0,0,0,0.75609756097561,0.24390243902439,1.05255355211205
"JEFFERSON HIGH SCHOOL",2021,"Multiracial",20,18,38,1303,0.0291634689178818,0.526315789473684,0.473684210526316,"Hispanic",0,0,0,0,0,0,0,0.75609756097561,0.24390243902439,1.05255355211205
"JEFFERSON HIGH SCHOOL",2022,"White",51,56,107,1262,0.0847860538827258,0.476635514018692,0.523364485981308,"Hispanic",0,0,0,0,0,0,0,1,0,1.01669609967136
"JEFFERSON HIGH SCHOOL",2022,"Asian",0,11,11,1262,0.00871632329635499,0,1,"Hispanic",0,0,0,0,0,0,0,1,0,1.01669609967136
"JEFFERSON HIGH SCHOOL",2022,"Black",155,188,343,1262,0.271790808240887,0.451895043731778,0.548104956268222,"Hispanic",0,0,0,0,0,0,0,1,0,1.01669609967136
"JEFFERSON HIGH SCHOOL",2022,"Hispanic",216,546,762,1262,0.603803486529319,0.283464566929134,0.716535433070866,"Hispanic",0,0,0,0,0,0,0,1,0,1.01669609967136
"JEFFERSON HIGH SCHOOL",2022,"Multiracial",16,23,39,1262,0.0309033280507132,0.41025641025641,0.58974358974359,"Hispanic",0,0,0,0,0,0,0,1,0,1.01669609967136
"JEFFERSON HIGH SCHOOL",2023,"White",45,52,97,1313,0.0738766184310739,0.463917525773196,0.536082474226804,"Hispanic",0,0,0,0,0,0,0,1,0,1.01111418295389
"JEFFERSON HIGH SCHOOL",2023,"Asian",0,12,12,1313,0.00913937547600914,0,1,"Hispanic",0,0,0,0,0,0,0,1,0,1.01111418295389
"JEFFERSON HIGH SCHOOL",2023,"Black",166,185,351,1313,0.267326732673267,0.472934472934473,0.527065527065527,"Hispanic",0,0,0,0,0,0,0,1,0,1.01111418295389
"JEFFERSON HIGH SCHOOL",2023,"Hispanic",208,596,804,1313,0.612338156892612,0.258706467661692,0.741293532338308,"Hispanic",0,0,0,0,0,0,0,1,0,1.01111418295389
"JEFFERSON HIGH SCHOOL",2023,"Multiracial",22,27,49,1313,0.0373191165270373,0.448979591836735,0.551020408163265,"Hispanic",0,0,0,0,0,0,0,1,0,1.01111418295389
"Jefferson High School",2024,"White",36,49,85,1365,0.0622710622710623,0.423529411764706,0.576470588235294,"Hispanic",0,0,0,0,0,0,0,NA,NA,0.979784174282656
"Jefferson High School",2024,"Asian",0,11,11,1365,0.00805860805860806,0,1,"Hispanic",0,0,0,0,0,0,0,NA,NA,0.979784174282656
"Jefferson High School",2024,"Black",179,205,384,1365,0.281318681318681,0.466145833333333,0.533854166666667,"Hispanic",0,0,0,0,0,0,0,NA,NA,0.979784174282656
"Jefferson High School",2024,"Hispanic",228,612,840,1365,0.615384615384615,0.271428571428571,0.728571428571429,"Hispanic",0,0,0,0,0,0,0,NA,NA,0.979784174282656
"Jefferson High School",2024,"Multiracial",23,22,45,1365,0.032967032967033,0.511111111111111,0.488888888888889,"Hispanic",0,0,0,0,0,0,0,NA,NA,0.979784174282656
"Jefferson High School ",2025,"White",35,57,92,1180,0.0779661016949153,0.380434782608696,0.619565217391304,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.03495292016436
"Jefferson High School ",2025,"Asian",0,12,12,1180,0.0101694915254237,0,1,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.03495292016436
"Jefferson High School ",2025,"Black",151,185,336,1180,0.284745762711864,0.449404761904762,0.550595238095238,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.03495292016436
"Jefferson High School ",2025,"Hispanic",203,494,697,1180,0.590677966101695,0.291248206599713,0.708751793400287,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.03495292016436
"Jefferson High School ",2025,"Multiracial",23,20,43,1180,0.0364406779661017,0.534883720930233,0.465116279069767,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.03495292016436
"KING HIGH SCHOOL",2020,"White",79,143,222,1551,0.143133462282398,0.355855855855856,0.644144144144144,"Black",0,0,1,0,0,0,1,0.676962676962677,0.323037323037323,1.42460383600476
"KING HIGH SCHOOL",2020,"Asian",266,19,285,1551,0.183752417794971,0.933333333333333,0.0666666666666667,"Black",0,0,1,0,0,0,1,0.676962676962677,0.323037323037323,1.42460383600476
"KING HIGH SCHOOL",2020,"Black",55,610,665,1551,0.428755641521599,0.0827067669172932,0.917293233082707,"Black",0,0,1,0,0,0,1,0.676962676962677,0.323037323037323,1.42460383600476
"KING HIGH SCHOOL",2020,"Hispanic",45,252,297,1551,0.191489361702128,0.151515151515152,0.848484848484849,"Black",0,0,1,0,0,0,1,0.676962676962677,0.323037323037323,1.42460383600476
"KING HIGH SCHOOL",2020,"Multiracial",29,53,82,1551,0.0528691166989039,0.353658536585366,0.646341463414634,"Black",0,0,1,0,0,0,1,0.676962676962677,0.323037323037323,1.42460383600476
"KING HIGH SCHOOL",2021,"White",65,138,203,1456,0.139423076923077,0.320197044334975,0.679802955665025,"Black",0,0,1,0,0,0,1,0.637422892392049,0.362577107607951,1.39744067210487
"KING HIGH SCHOOL",2021,"Asian",221,19,240,1456,0.164835164835165,0.920833333333333,0.0791666666666667,"Black",0,0,1,0,0,0,1,0.637422892392049,0.362577107607951,1.39744067210487
"KING HIGH SCHOOL",2021,"Black",46,604,650,1456,0.446428571428571,0.0707692307692308,0.929230769230769,"Black",0,0,1,0,0,0,1,0.637422892392049,0.362577107607951,1.39744067210487
"KING HIGH SCHOOL",2021,"Hispanic",42,254,296,1456,0.203296703296703,0.141891891891892,0.858108108108108,"Black",0,0,1,0,0,0,1,0.637422892392049,0.362577107607951,1.39744067210487
"KING HIGH SCHOOL",2021,"Multiracial",28,39,67,1456,0.0460164835164835,0.417910447761194,0.582089552238806,"Black",0,0,1,0,0,0,1,0.637422892392049,0.362577107607951,1.39744067210487
"KING HIGH SCHOOL",2022,"White",54,124,178,1282,0.138845553822153,0.303370786516854,0.696629213483146,"Black",0,0,1,0,0,0,1,1,0,1.38868779645607
"KING HIGH SCHOOL",2022,"Asian",161,19,180,1282,0.140405616224649,0.894444444444444,0.105555555555556,"Black",0,0,1,0,0,0,1,1,0,1.38868779645607
"KING HIGH SCHOOL",2022,"Black",39,548,587,1282,0.457878315132605,0.0664395229982964,0.933560477001704,"Black",0,0,1,0,0,0,1,1,0,1.38868779645607
"KING HIGH SCHOOL",2022,"Hispanic",34,237,271,1282,0.211388455538222,0.125461254612546,0.874538745387454,"Black",0,0,1,0,0,0,1,1,0,1.38868779645607
"KING HIGH SCHOOL",2022,"Multiracial",22,44,66,1282,0.0514820592823713,0.333333333333333,0.666666666666667,"Black",0,0,1,0,0,0,1,1,0,1.38868779645607
"KING HIGH SCHOOL",2023,"White",56,119,175,1186,0.147554806070826,0.32,0.68,"Black",0,0,1,0,0,0,1,1,0,1.39725175752139
"KING HIGH SCHOOL",2023,"Asian",116,42,158,1186,0.133220910623946,0.734177215189873,0.265822784810127,"Black",0,0,1,0,0,0,1,1,0,1.39725175752139
"KING HIGH SCHOOL",2023,"Black",33,490,523,1186,0.440978077571669,0.0630975143403442,0.936902485659656,"Black",0,0,1,0,0,0,1,1,0,1.39725175752139
"KING HIGH SCHOOL",2023,"Hispanic",23,249,272,1186,0.229342327150084,0.0845588235294118,0.915441176470588,"Black",0,0,1,0,0,0,1,1,0,1.39725175752139
"KING HIGH SCHOOL",2023,"Multiracial",24,34,58,1186,0.0489038785834739,0.413793103448276,0.586206896551724,"Black",0,0,1,0,0,0,1,1,0,1.39725175752139
"King High School",2024,"White",53,130,183,1183,0.15469146238377,0.289617486338798,0.710382513661202,"Black",0,0,0,0,0,0,0,NA,NA,1.38490909889452
"King High School",2024,"Asian",85,53,138,1183,0.11665257819104,0.615942028985507,0.384057971014493,"Black",0,0,0,0,0,0,0,NA,NA,1.38490909889452
"King High School",2024,"Black",40,489,529,1183,0.447168216398986,0.0756143667296786,0.924385633270321,"Black",0,0,0,0,0,0,0,NA,NA,1.38490909889452
"King High School",2024,"Hispanic",15,261,276,1183,0.233305156382079,0.0543478260869565,0.945652173913043,"Black",0,0,0,0,0,0,0,NA,NA,1.38490909889452
"King High School",2024,"Multiracial",16,41,57,1183,0.0481825866441251,0.280701754385965,0.719298245614035,"Black",0,0,0,0,0,0,0,NA,NA,1.38490909889452
"King High School ",2025,"White",49,89,138,939,0.146964856230032,0.355072463768116,0.644927536231884,"Black",0,0,0,0,0,0,0,NA,NA,1.3561441521954
"King High School ",2025,"Asian",56,42,98,939,0.104366347177849,0.571428571428571,0.428571428571429,"Black",0,0,0,0,0,0,0,NA,NA,1.3561441521954
"King High School ",2025,"Black",34,398,432,939,0.460063897763578,0.0787037037037037,0.921296296296296,"Black",0,0,0,0,0,0,0,NA,NA,1.3561441521954
"King High School ",2025,"Hispanic",14,216,230,939,0.244941427050053,0.0608695652173913,0.939130434782609,"Black",0,0,0,0,0,0,0,NA,NA,1.3561441521954
"King High School ",2025,"Multiracial",11,30,41,939,0.0436634717784878,0.268292682926829,0.731707317073171,"Black",0,0,0,0,0,0,0,NA,NA,1.3561441521954
"LENNARD HIGH SCHOOL",2020,"White",182,433,615,2259,0.272244355909695,0.295934959349594,0.704065040650407,"Hispanic",0,0,0,0,0,0,0,0.667108167770419,0.332891832229581,1.27932524360982
"LENNARD HIGH SCHOOL",2020,"Asian",21,27,48,2259,0.0212483399734396,0.4375,0.5625,"Hispanic",0,0,0,0,0,0,0,0.667108167770419,0.332891832229581,1.27932524360982
"LENNARD HIGH SCHOOL",2020,"Black",55,434,489,2259,0.216467463479416,0.112474437627812,0.887525562372188,"Hispanic",0,0,0,0,0,0,0,0.667108167770419,0.332891832229581,1.27932524360982
"LENNARD HIGH SCHOOL",2020,"Hispanic",80,913,993,2259,0.439575033200531,0.080563947633434,0.919436052366566,"Hispanic",0,0,0,0,0,0,0,0.667108167770419,0.332891832229581,1.27932524360982
"LENNARD HIGH SCHOOL",2020,"Multiracial",19,95,114,2259,0.050464807436919,0.166666666666667,0.833333333333333,"Hispanic",0,0,0,0,0,0,0,0.667108167770419,0.332891832229581,1.27932524360982
"LENNARD HIGH SCHOOL",2021,"White",187,406,593,2149,0.275942298743602,0.315345699831366,0.684654300168634,"Hispanic",0,0,0,0,0,0,0,0.583372039015327,0.416627960984673,1.27156419931904
"LENNARD HIGH SCHOOL",2021,"Asian",20,21,41,2149,0.0190786412284784,0.48780487804878,0.51219512195122,"Hispanic",0,0,0,0,0,0,0,0.583372039015327,0.416627960984673,1.27156419931904
"LENNARD HIGH SCHOOL",2021,"Black",63,424,487,2149,0.226617031177292,0.129363449691992,0.870636550308008,"Hispanic",0,0,0,0,0,0,0,0.583372039015327,0.416627960984673,1.27156419931904
"LENNARD HIGH SCHOOL",2021,"Hispanic",88,841,929,2149,0.432294090274546,0.0947255113024758,0.905274488697524,"Hispanic",0,0,0,0,0,0,0,0.583372039015327,0.416627960984673,1.27156419931904
"LENNARD HIGH SCHOOL",2021,"Multiracial",21,78,99,2149,0.0460679385760819,0.212121212121212,0.787878787878788,"Hispanic",0,0,0,0,0,0,0,0.583372039015327,0.416627960984673,1.27156419931904
"LENNARD HIGH SCHOOL",2022,"White",210,465,675,2296,0.293989547038328,0.311111111111111,0.688888888888889,"Hispanic",0,0,0,0,0,0,0,1,0,1.27997689439165
"LENNARD HIGH SCHOOL",2022,"Asian",17,21,38,2296,0.0165505226480836,0.447368421052632,0.552631578947368,"Hispanic",0,0,0,0,0,0,0,1,0,1.27997689439165
"LENNARD HIGH SCHOOL",2022,"Black",64,455,519,2296,0.226045296167247,0.123314065510597,0.876685934489403,"Hispanic",0,0,0,0,0,0,0,1,0,1.27997689439165
"LENNARD HIGH SCHOOL",2022,"Hispanic",72,876,948,2296,0.412891986062718,0.0759493670886076,0.924050632911392,"Hispanic",0,0,0,0,0,0,0,1,0,1.27997689439165
"LENNARD HIGH SCHOOL",2022,"Multiracial",23,93,116,2296,0.0505226480836237,0.198275862068966,0.801724137931034,"Hispanic",0,0,0,0,0,0,0,1,0,1.27997689439165
"LENNARD HIGH SCHOOL",2023,"White",218,438,656,2318,0.283002588438309,0.332317073170732,0.667682926829268,"Hispanic",0,0,0,0,0,0,0,1,0,1.28347286081256
"LENNARD HIGH SCHOOL",2023,"Asian",15,23,38,2318,0.0163934426229508,0.394736842105263,0.605263157894737,"Hispanic",0,0,0,0,0,0,0,1,0,1.28347286081256
"LENNARD HIGH SCHOOL",2023,"Black",61,477,538,2318,0.232096635030198,0.113382899628253,0.886617100371747,"Hispanic",0,0,0,0,0,0,0,1,0,1.28347286081256
"LENNARD HIGH SCHOOL",2023,"Hispanic",82,882,964,2318,0.415875754961173,0.0850622406639004,0.9149377593361,"Hispanic",0,0,0,0,0,0,0,1,0,1.28347286081256
"LENNARD HIGH SCHOOL",2023,"Multiracial",21,101,122,2318,0.0526315789473684,0.172131147540984,0.827868852459016,"Hispanic",0,0,0,0,0,0,0,1,0,1.28347286081256
"LETO HIGH SCHOOL",2020,"White",49,112,161,1999,0.0805402701350675,0.304347826086957,0.695652173913043,"Hispanic",0,0,0,0,0,0,0,0.87543771885943,0.12456228114057,0.793061307426028
"LETO HIGH SCHOOL",2020,"Asian",19,34,53,1999,0.0265132566283142,0.358490566037736,0.641509433962264,"Hispanic",0,0,0,0,0,0,0,0.87543771885943,0.12456228114057,0.793061307426028
"LETO HIGH SCHOOL",2020,"Black",19,118,137,1999,0.0685342671335668,0.138686131386861,0.861313868613139,"Hispanic",0,0,0,0,0,0,0,0.87543771885943,0.12456228114057,0.793061307426028
"LETO HIGH SCHOOL",2020,"Hispanic",270,1304,1574,1999,0.787393696848424,0.1715374841169,0.8284625158831,"Hispanic",0,0,0,0,0,0,0,0.87543771885943,0.12456228114057,0.793061307426028
"LETO HIGH SCHOOL",2020,"Multiracial",22,52,74,1999,0.0370185092546273,0.297297297297297,0.702702702702703,"Hispanic",0,0,0,0,0,0,0,0.87543771885943,0.12456228114057,0.793061307426028
"LETO HIGH SCHOOL",2021,"White",41,116,157,1865,0.0841823056300268,0.261146496815287,0.738853503184713,"Hispanic",0,0,0,0,0,0,0,0.824128686327078,0.175871313672922,0.797127992436313
"LETO HIGH SCHOOL",2021,"Asian",19,38,57,1865,0.0305630026809651,0.333333333333333,0.666666666666667,"Hispanic",0,0,0,0,0,0,0,0.824128686327078,0.175871313672922,0.797127992436313
"LETO HIGH SCHOOL",2021,"Black",13,121,134,1865,0.0718498659517426,0.0970149253731343,0.902985074626866,"Hispanic",0,0,0,0,0,0,0,0.824128686327078,0.175871313672922,0.797127992436313
"LETO HIGH SCHOOL",2021,"Hispanic",239,1224,1463,1865,0.784450402144772,0.163362952836637,0.836637047163363,"Hispanic",0,0,0,0,0,0,0,0.824128686327078,0.175871313672922,0.797127992436313
"LETO HIGH SCHOOL",2021,"Multiracial",16,38,54,1865,0.0289544235924933,0.296296296296296,0.703703703703704,"Hispanic",0,0,0,0,0,0,0,0.824128686327078,0.175871313672922,0.797127992436313
"LETO HIGH SCHOOL",2022,"White",39,137,176,1987,0.0885757423251132,0.221590909090909,0.778409090909091,"Hispanic",0,0,0,0,0,0,0,1,0,0.760713412615475
"LETO HIGH SCHOOL",2022,"Asian",15,33,48,1987,0.0241570206341218,0.3125,0.6875,"Hispanic",0,0,0,0,0,0,0,1,0,0.760713412615475
"LETO HIGH SCHOOL",2022,"Black",13,112,125,1987,0.0629089079013588,0.104,0.896,"Hispanic",0,0,0,0,0,0,0,1,0,0.760713412615475
"LETO HIGH SCHOOL",2022,"Hispanic",248,1334,1582,1987,0.796175138399597,0.156763590391909,0.843236409608091,"Hispanic",0,0,0,0,0,0,0,1,0,0.760713412615475
"LETO HIGH SCHOOL",2022,"Multiracial",18,38,56,1987,0.0281831907398088,0.321428571428571,0.678571428571429,"Hispanic",0,0,0,0,0,0,0,1,0,0.760713412615475
"LETO HIGH SCHOOL",2023,"White",30,135,165,2054,0.0803310613437196,0.181818181818182,0.818181818181818,"Hispanic",0,0,0,0,0,0,0,1,0,0.731319678901309
"LETO HIGH SCHOOL",2023,"Asian",19,27,46,2054,0.0223953261927945,0.41304347826087,0.58695652173913,"Hispanic",0,0,0,0,0,0,0,1,0,0.731319678901309
"LETO HIGH SCHOOL",2023,"Black",16,123,139,2054,0.0676728334956183,0.115107913669065,0.884892086330935,"Hispanic",0,0,0,0,0,0,0,1,0,0.731319678901309
"LETO HIGH SCHOOL",2023,"Hispanic",229,1427,1656,2054,0.806231742940604,0.138285024154589,0.861714975845411,"Hispanic",0,0,0,0,0,0,0,1,0,0.731319678901309
"LETO HIGH SCHOOL",2023,"Multiracial",17,31,48,2054,0.0233690360272639,0.354166666666667,0.645833333333333,"Hispanic",0,0,0,0,0,0,0,1,0,0.731319678901309
"Lennard High School",2024,"White",211,469,680,2514,0.270485282418457,0.310294117647059,0.689705882352941,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.25227928292874
"Lennard High School",2024,"Asian",16,20,36,2514,0.0143198090692124,0.444444444444444,0.555555555555556,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.25227928292874
"Lennard High School",2024,"Black",66,578,644,2514,0.256165473349244,0.102484472049689,0.897515527950311,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.25227928292874
"Lennard High School",2024,"Hispanic",86,972,1058,2514,0.420843277645187,0.0812854442344045,0.918714555765595,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.25227928292874
"Lennard High School",2024,"Multiracial",14,82,96,2514,0.0381861575178998,0.145833333333333,0.854166666666667,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.25227928292874
"Lennard High School ",2025,"White",196,407,603,2235,0.269798657718121,0.325041459369818,0.674958540630182,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.26853254998192
"Lennard High School ",2025,"Asian",16,23,39,2235,0.0174496644295302,0.41025641025641,0.58974358974359,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.26853254998192
"Lennard High School ",2025,"Black",59,520,579,2235,0.259060402684564,0.101899827288428,0.898100172711572,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.26853254998192
"Lennard High School ",2025,"Hispanic",91,833,924,2235,0.413422818791946,0.0984848484848485,0.901515151515151,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.26853254998192
"Lennard High School ",2025,"Multiracial",17,73,90,2235,0.0402684563758389,0.188888888888889,0.811111111111111,"Hispanic",0,0,0,0,0,0,0,NA,NA,1.26853254998192
"Leto High School",2024,"White",31,134,165,2094,0.0787965616045845,0.187878787878788,0.812121212121212,"Hispanic",0,0,0,0,0,0,0,NA,NA,0.68747954961832
"Leto High School",2024,"Asian",16,29,45,2094,0.0214899713467049,0.355555555555556,0.644444444444444,"Hispanic",0,0,0,0,0,0,0,NA,NA,0.68747954961832
"Leto High School",2024,"Black",19,114,133,2094,0.0635148042024833,0.142857142857143,0.857142857142857,"Hispanic",0,0,0,0,0,0,0,NA,NA,0.68747954961832
"Leto High School",2024,"Hispanic",223,1494,1717,2094,0.819961795606495,0.129877693651718,0.870122306348282,"Hispanic",0,0,0,0,0,0,0,NA,NA,0.68747954961832
"Leto High School",2024,"Multiracial",12,22,34,2094,0.0162368672397326,0.352941176470588,0.647058823529412,"Hispanic",0,0,0,0,0,0,0,NA,NA,0.68747954961832
"Leto High School ",2025,"White",32,105,137,1818,0.0753575357535754,0.233576642335766,0.766423357664234,"Hispanic",0,0,0,0,0,0,0,NA,NA,0.635013779566335
"Leto High School ",2025,"Asian",14,22,36,1818,0.0198019801980198,0.388888888888889,0.611111111111111,"Hispanic",0,0,0,0,0,0,0,NA,NA,0.635013779566335
